CODINST,NOMBREINSTITUCION,CODIGOMUNICIPIO,NOMBREMUNICIPIO,DEPARTAMENTO,CALENDARIO,NATURALEZA,JORNADA,EVALUADOS,PROMLECTURACRITICA,PROMMATEMATICA,PROMSOCIALESYCIUDADANAS,PROMCIENCIASNATURALES,PROMINGLES,DESVLECTURACRITICA,DESVMATEMATICA,DESVSOCIALESYCIUDADANAS,DESVCIENCIASNATURALES,DESVINGLES,PERIODO
064212,IE TEC PIO MORANTES - SEDE PRINCIPAL,15839,TUTASA,BOYACA,A,OFICIAL,COMPLETA,4,"42,25","39,25",44,47,"44,75","12,3659478676997","6,60176744011279","7,61577310586391","8,12403840463596","3,5",43
064246,INSTITUCION EDUCATIVA RENAN BARCO - SEDE PRINCIPAL,17380,LA DORADA,CALDAS,A,OFICIAL,MAÑANA,47,"53,8085106382979","48,063829787234","49,5106382978723","49,7021276595745","47,1914893617021","7,96087797723107","8,92091888257752","9,18617188667537","8,33514010632361","8,75670748594753",50
064253,INSTITUTO NUEVO MUNDO,17380,LA DORADA,CALDAS,A,NO OFICIAL,MAÑANA,21,"59,7619047619048","56,9047619047619","59,8095238095238","57,1428571428571","61,047619047619","5,54891666818634","10,1582713190029","6,04664409089081","9,09552480226245","12,085016303159",59
064287,INSTITUCION EDUCATIVA MIXTO LLANOGRANDE - SEDE PRINCIPAL,17486,NEIRA,CALDAS,A,OFICIAL,MAÑANA,15,"49,8666666666667","48,0666666666667","49,5333333333333","52,0666666666667","43,5333333333333","7,23944223055366","10,1239931892133","11,1603038019751","7,7870466313035","6,9679538569354",49
064295,INSTITUCIÓN EDUCATIVA SAN ISIDRO - SEDE PRINCIPAL,17088,BELALCAZAR,CALDAS,A,OFICIAL,COMPLETA,21,"49,9047619047619","46,6666666666667","49,8571428571429","50,047619047619","44,7619047619048","9,06037947276361","11,4251185260081","8,83337825684893","8,51748901071314","8,79150022410716",49
064303,BARRIOS UNIDOS DEL SUR,18001,FLORENCIA,CAQUETA,A,OFICIAL,NOCTURNA,18,"45,5","39,6111111111111","41,0555555555556","44,3333333333333","44,4444444444444","7,27000283194378","8,85928485288599","8,22100768277596","7,21925529807774","5,64876063681461",43
064311,EL CHAIRA,18150,CARTAGENA DEL CHAIRA,CAQUETA,A,OFICIAL,MAÑANA,109,"54,2752293577982","55,1467889908257","51,1100917431193","51,0917431192661","48,4587155963303","9,12350602649148","10,5196691330111","10,9775355204443","9,13230051378852","9,3744452775062",53
064329,INSTITUCION EDUCATIVA LUIS FELIPE GUTIERREZ LOAIZA - SEDE PRINCIPAL,17653,SALAMINA,CALDAS,A,OFICIAL,COMPLETA,11,"50,5454545454545","45,1818181818182","50,6363636363636","51,6363636363636","47,3636363636364","9,3205540217697","8,72717802978926","8,12739475198206","6,83041327113854","6,74199862463242",49
064378,INST. EDU. ANGELA MARIA TORRES SUAREZ,20045,BECERRIL,CESAR,A,OFICIAL,TARDE,42,"46,9761904761905","42,4285714285714","44,4285714285714","45,5714285714286","43,6904761904762","8,36510783170215","9,78087446123714","8,73217447604773","7,60661732820183","7,56593164910518",45
064428,INST. EDU. LUIS CARLOS GALAN SARMIENTO,20032,ASTREA,CESAR,A,OFICIAL,MAÑANA,51,"49,2156862745098","47,3725490196078","46,5098039215686","48,0980392156863","45,1372549019608","8,26635040508251","10,5678016338569","7,94574741360335","8,81420422264151","8,22196961279507",48
064477,INST. EDU. JUAN MEJIA GOMEZ,20178,CHIRIGUANA,CESAR,A,OFICIAL,NOCTURNA,5,"37,2","37,4",36,"37,4","38,2","7,08519583356734","4,9295030175465","4,79583152331272","4,82700735445887","5,26307894677631",37
064485,I.E. LA PALMITA - SEDE PRINCIPAL,20400,LA JAGUA DE IBIRICO,CESAR,A,OFICIAL,MAÑANA,26,"48,6153846153846","47,4230769230769","46,8461538461538","47,9615384615385","42,8461538461538","7,01470981909828","10,3312073909029","9,2377153352647","7,01701229430742","7,73921085223711",47
064501,IE MARISCAL SUCRE,23079,BUENAVISTA,CORDOBA,A,OFICIAL,TARDE,21,"49,4761904761905","44,5238095238095","42,2857142857143","48,952380952381","45,2857142857143","7,17369533517453","7,69817541771456","7,00102033380033","6,67440027625097","6,50494317533103",46
064519,IE JOSE MARIA BERASTEGUI,23189,CIENAGA DE ORO,CORDOBA,A,OFICIAL,MAÑANA,42,"47,7380952380952","41,8571428571429","46,5238095238095","49,8809523809524","41,547619047619","8,95261107520478","9,21708760036231","9,90500759098488","7,97313287556","6,82607047247815",46
064527,IE LACIDES C. BERSAL,23417,LORICA,CORDOBA,A,OFICIAL,TARDE,96,"45,9270833333333","44,9895833333333","42,4166666666667","45,65625","43,0104166666667","7,09669276815715","7,86129062882662","7,6456615378185","7,32670404105851","7,53866495463524",45
064535,INST.EDUC. SAN JOSE DE CARRIZAL,23678,SAN CARLOS,CORDOBA,A,OFICIAL,MAÑANA,40,"46,425","43,775","44,175","47,25","42,475","7,79180206930204","8,48373254816051","7,42444852480209","7,19241052991062","6,67558698081761",45
064543,INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO,23001,MONTERIA,CORDOBA,A,OFICIAL,MAÑANA,135,"62,5851851851852","63,437037037037","61,4518518518519","63,1925925925926","62,9333333333333","7,65134383395822","9,9780411197875","8,7089921949968","9,70497356436479","10,2834456157138",63
064550,INST.EDUC.ANTONIO RICAURTE,23555,PLANETA RICA,CORDOBA,A,OFICIAL,MAÑANA,30,"46,3333333333333","39,8666666666667","40,1666666666667",44,"43,6666666666667","7,44790335381818","8,51665035875803","8,03476641006867","7,05153443805208","6,95469741196222",43
064584,AGROP DEL HUILA,41298,GARZON,HUILA,A,OFICIAL,COMPLETA,39,"53,2820512820513","46,6410256410256","48,8205128205128","50,3333333333333","44,1025641025641","7,65351215541534","8,68600562152823","9,9336530485008","8,21210061380327","6,33617380723726",49
064642,COL. JOSE EDUARDO GUERRA,44650,SAN JUAN DEL CESAR,LA GUAJIRA,A,OFICIAL,MAÑANA,22,"47,0454545454545","41,9545454545455","42,9545454545455",44,"41,0454545454545","10,1909262756129","7,82229580675083","8,10336363274549","8,26927762147047","6,8415904077458",44
064659,COLEGIO COMFAMILIAR DE LA GUAJIRA,44378,HATONUEVO,LA GUAJIRA,A,NO OFICIAL,TARDE,26,"51,6923076923077","53,9615384615385","52,0769230769231","53,6923076923077","49,4615384615385","9,0720195359985","11,1731133323914","10,3069804576242","11,2881149206384","12,9374828130692",53
064667,COL BTO NOCT MUNICIPAL,47707,SANTA ANA,MAGDALENA,A,OFICIAL,NOCTURNA,22,"40,2727272727273","34,9545454545455","38,3181818181818","37,5454545454545",38,"7,22549598351506","7,24060818760461","7,32501495942801","4,92541777514763","5,47722557505166",38
064691,INSTITUCION EDUCATIVA DEPATAMENTAL GILMA ROYERO SOLANO,47720,SANTA BARBARA DE PINTO,MAGDALENA,A,OFICIAL,MAÑANA,58,"47,2586206896552","43,5344827586207","42,0862068965517",46,"41,2241379310345","8,9962182012096","9,48168227956277","9,86982728436063","7,88736497924303","6,76949583094655",44
064709,COL DPTAL DE BTO LA PACHA,47692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,A,OFICIAL,MAÑANA,29,"50,0344827586207",44,"46,6206896551724","45,9655172413793","43,6551724137931","8,23530187936878","9,53939201416946","9,46577969433448","8,82966897381732","7,27164680733604",46
064717,INSTITUCION EDUC DPTAL EXTERNO MIXTO,47692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,A,OFICIAL,NOCTURNA,9,"42,6666666666667","34,7777777777778","40,2222222222222","39,1111111111111","42,4444444444444","4,7169905660283","8,88506862350789","8,22766336479832","7,2014659001561","5,74697988318889",39
064733,I.E.R. AGROP ISABEL DE LA TRINIDAD - SEDE PRINCIPAL,47189,CIENAGA,MAGDALENA,A,OFICIAL,MAÑANA,19,"48,3684210526316","46,6842105263158","43,2631578947368","49,4736842105263","44,2631578947368","5,72723053409266","8,8132011562135","8,03355535836447","6,09524788533048","9,92663143749713",47
064758,INSTITUCION EDUCATIVA DISTRITAL PANTANO,47001,SANTA MARTA,MAGDALENA,A,OFICIAL,NOCTURNA,28,44,39,"39,4285714285714","42,5714285714286","40,2857142857143","7,27247474309048","7,07106781186548","6,19096457169982","5,88424494938294","6,27078554271722",41
064840,SEDE PRINCIPAL - SIMON BOLIVAR,50245,EL CALVARIO,META,A,OFICIAL,MAÑANA,7,"55,8571428571429","52,1428571428571","53,1428571428571","52,4285714285714","41,2857142857143","8,315218406203","11,8943764223347","11,7675906827265","10,9674844100967","7,54352450150206",52
064857,SEDE PRINCIPAL TECNICO AGROPECURIO,50573,PUERTO LOPEZ,META,A,OFICIAL,MAÑANA,47,"48,6382978723404","45,6170212765957","46,0851063829787","48,936170212766","42,5957446808511","8,13319962685122","9,84345554270839","10,0126654298531","8,1491644152054","7,24016446626818",47
064873,COL INTEGD JUAN ATALAYA,54001,CUCUTA,NORTE SANTANDER,A,OFICIAL,TARDE,47,"52,3617021276596","50,9787234042553","49,1276595744681","51,063829787234","49,3617021276596","7,73030606265927","8,2659315519687","9,75485836876346","8,38322407450983","8,35990828926941",51
064881,SE INSTITUTO INTEGRADO IRRA - SEDE PRINCIPAL,66594,QUINCHIA,RISARALDA,A,OFICIAL,MAÑANA,28,"48,1785714285714","41,5357142857143","42,0357142857143","45,2857142857143","40,3214285714286","5,79305824323593","9,08185877065696","6,24489209263677","6,71569274911599","5,32675685800832",44
064907,COLEGIO EBENEZER,54001,CUCUTA,NORTE SANTANDER,A,NO OFICIAL,MAÑANA,22,"58,6818181818182","55,4545454545455","53,4090909090909","53,4090909090909","55,6818181818182","7,49848469540831","5,79595320832334","8,39307589288474","6,56585025799322","10,5215713276803",55
064915,COL NSTRA SRA DE BELEN,54001,CUCUTA,NORTE SANTANDER,A,OFICIAL,MAÑANA,93,"52,5161290322581","51,5913978494624","49,3978494623656","51,0322580645161","45,2043010752688","9,44735171452573","9,97631603952231","10,4633311938763","8,66583949733368","7,76076971163712",51
064923,INST TEC ALEJANDRO GUTIERREZ CALDERON,54001,CUCUTA,NORTE SANTANDER,A,OFICIAL,MAÑANA,42,"54,3571428571429","52,0952380952381","49,3571428571429","51,7619047619048","52,0238095238095","9,30465770742077","11,4844741935756","9,48380243946495","8,54774117590259","8,50104181632075",52
064956,COL SAN PEDRO CLAVER,54001,CUCUTA,NORTE SANTANDER,A,NO OFICIAL,MAÑANA,31,"47,3548387096774","46,2903225806452","45,0645161290323","46,8064516129032",44,"7,34642038499828","9,31376597081652","8,17694109012642","7,19453197383823","6,08276253029822",46
064964,COL PRIMERO DE MAYO,54001,CUCUTA,NORTE SANTANDER,A,NO OFICIAL,TARDE,18,"58,7777777777778","56,6111111111111","57,5","56,4444444444444","55,5555555555556","7,90052534035521","9,56795441220259","10,2052466321755","8,69226987360353","9,24962461700774",57
064980,CONC DE DESARROLLO RUR LA GABARRA,54810,TIBU,NORTE SANTANDER,A,OFICIAL,MAÑANA,25,"48,56","42,64","44,04","46,28","44,24","8,58817015822734","10,2464628043047","8,89512975359738","8,28412135755305","6,266843969123",45
064998,COL LUIS CARLOS GALAN SARMIENTO,54001,CUCUTA,NORTE SANTANDER,A,OFICIAL,TARDE,33,"51,6060606060606","49,6969696969697","44,7272727272727","49,6666666666667",49,"7,54958357270202","10,5430215322887","8,11354087033186","9,1606040557742","6,75",49
065003,COL NUESTRA SE¥ORA DEL MILAGRO,54001,CUCUTA,NORTE SANTANDER,A,NO OFICIAL,MAÑANA,22,"60,1363636363636","58,9090909090909","58,9545454545455","56,5","53,5","9,05167942610102","10,6409321597987","8,56058115921751","6,40498317904189","8,89488884804344",58
065037,COL GENERAL SANTANDER,54874,VILLA DEL ROSARIO,NORTE SANTANDER,A,OFICIAL,TARDE,67,"56,1194029850746","54,089552238806","52,1940298507463","53,2388059701493",52,"7,50055025872284","8,70515580993586","8,07021986477209","6,84479353616244","8,31756083126647",54
065052,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO - SEDE PRINCIPAL,66170,DOS QUEBRADAS,RISARALDA,A,OFICIAL,MAÑANA,40,"56,25","56,25","53,625","56,2","56,15","7,44466768385782","9,39107596030975","8,21720365437269","6,53275769311269","7,99535121340151",56
065078,IE HERNANDO VELEZ MARULANDA,66001,PEREIRA,RISARALDA,A,OFICIAL,MAÑANA,33,"50,5757575757576",44,"45,969696969697","47,1212121212121","46,3636363636364","7,44156528825716","9,54921462739214","9,19743458961808","7,66794291090176","8,16554568682561",47
065086,INST METROPOLITANO DE EDUCION COMPUTARIZADO- IME,66001,PEREIRA,RISARALDA,A,NO OFICIAL,MAÑANA,20,"51,4","47,8","45,55","46,75","47,2","8,92306296243498","10,4609549730112","10,1487619156749","8,09076796823327","10,5561157130532",48
065110,INSTITUTO EDUCATIVO EMPRESARIAL,66170,DOS QUEBRADAS,RISARALDA,A,OFICIAL,TARDE,50,"53,66","49,76","49,78","50,44","47,84","8,86545692734516","12,0958080105701","10,6066786815224","8,82288304955486","9,02911390775328",51
065144,ASPAEN GIMNASIO SAUCARA,68547,PIEDECUESTA,SANTANDER,A,NO OFICIAL,COMPLETA,26,"68,2307692307692","72,3846153846154","69,6538461538462","68,8461538461538","78,5","7,90598604758542","8,83663702129684","10,0635671913782","6,01792195158633","7,53259583410659",70
065151,INSTITUTO TECNICO DE SABANA DE TORRES,68655,SABANA DE TORRES,SANTANDER,A,OFICIAL,MAÑANA,55,"51,6727272727273","49,3454545454545","47,3636363636364","50,6727272727273","46,4545454545455","8,08302873527946","9,40295103759922","10,506371323337","8,50501931422578","7,66622747973498",50
065177,ASPAEN GIMNASIO CANTILLANA - SEDE PRINCIPAL,68547,PIEDECUESTA,SANTANDER,A,NO OFICIAL,COMPLETA,23,"69,8260869565217","74,1304347826087","71,3913043478261","70,1739130434783","82,3478260869565","6,87321662101287","8,30828911293954","9,17872604764449","5,16678354239009","7,35223340002067",72
065185,COLEGIO GRAN MARISCAL DE AYACUCHO,68773,SUCRE,SANTANDER,A,OFICIAL,COMPLETA,4,"55,5","54,75",57,59,53,"9,88264472024906","12,2576506721313","12,7279220613579","7,74596669241483","6,53197264742181",56
065201,COLEGIO DIVINO NIÑO JESUS - SEDE PRINCIPAL,68081,BARRANCABERMEJA,SANTANDER,A,NO OFICIAL,MAÑANA,22,"54,5909090909091","47,8181818181818","51,1363636363636","51,4545454545455","51,2272727272727","6,69512324940141","9,56997469089734","6,56321244329007","8,41046554810914","7,00973349253477",51
065219,I.E. COLEGIO JUAN CRISTÓBAL  MARTÍNEZ - SEDE PRINCIPAL,68307,GIRON,SANTANDER,A,OFICIAL,MAÑANA,103,"58,3009708737864","58,8834951456311","55,2233009708738","57,621359223301","56,495145631068","7,74069327524972","8,94131298301711","9,24389786942138","8,70217068351268","8,98459879013861",57
065227,I.E. COLEGIO JUAN CRISTÓBAL  MARTÍNEZ - SEDE PRINCIPAL,68307,GIRON,SANTANDER,A,OFICIAL,TARDE,82,"57,1585365853659","56,2560975609756","54,5243902439024","56,6951219512195","52,6951219512195","7,56775079881506","8,98395136417273","8,23156467696238","6,7726556681821","8,04875425433481",56
065235,I.E. COLEGIO JUAN CRISTÓBAL  MARTÍNEZ - SEDE PRINCIPAL,68307,GIRON,SANTANDER,A,OFICIAL,NOCTURNA,55,"50,7454545454545",47,"47,8181818181818","48,5090909090909","47,5636363636364","9,95958161738062","11,6793581761759","11,0354494598609","9,79015515950274","9,28113107004712",48
065250,COLEGIO  SAN LUIS GONZAGA,68235,EL CARMEN,SANTANDER,A,OFICIAL,COMPLETA,64,"51,078125","48,546875","48,859375","51,796875","47,25","7,58926704012642","9,91700429597311","9,48493741141251","8,4912273824411","8,13770374382247",50
065268,COLEGIO INTEGRADO  SAN ANTONIO,68132,CALIFORNIA,SANTANDER,A,OFICIAL,COMPLETA,17,54,"55,2352941176471","49,8235294117647","52,1764705882353","48,7647058823529","7,72172260574025","12,9399063547843","8,09502388907568","8,06408158222038","6,55295173723935",52
065284,I E TEC NACIONAL DE COMERCIO,68001,BUCARAMANGA,SANTANDER,A,OFICIAL,NOCTURNA,54,"53,5555555555556","50,3148148148148","49,0185185185185","50,3888888888889","49,3148148148148","7,49758871091149","8,66749310686269","8,84134955279707","7,81004835746309","9,87052802792055",51
065300,SEDE 1 ALBERTO CASTILLA,73001,IBAGUE,TOLIMA,A,OFICIAL,MAÑANA,63,"54,8730158730159","53,5238095238095","52,6190476190476","53,4444444444444","49,8730158730159","6,95722428775058","10,2451517138866","8,66291422959438","8,09176757630622","9,16953592854651",53
065326,I.E. JOSE CELESTINO MUTIS - SEDE PRINCIPAL,73563,PRADO,TOLIMA,A,OFICIAL,MAÑANA,17,"51,9411764705882","47,2941176470588",48,"47,5294117647059",46,"4,70997065058921","8,98446371439576","9,94359090067567","9,95689238077589","8,11634154037396",48
065342,I.E. LA FLORIDA - SEDE PRINCIPAL,73624,ROVIRA,TOLIMA,A,OFICIAL,MAÑANA,22,"50,7272727272727","49,2727272727273","47,1363636363636","52,8636363636364","43,1363636363636","6,43044705682656","9,17648038235751","6,99180101156214","6,34931908269326","5,64248724745234",49
065367,LICEO  IBAGUE,73001,IBAGUE,TOLIMA,A,NO OFICIAL,COMPLETA,29,"54,7586206896552","52,1724137931034","54,4827586206897","53,7241379310345","54,1724137931034","8,99466179946192","10,7473218109618","10,0556334234497","8,09275051125626","12,9368492673262",54
065375,I.E. SANTA TERESA - SEDE PRINCIPAL,73411,LIBANO,TOLIMA,A,OFICIAL,MAÑANA,23,"52,3913043478261","49,7826086956522","50,4347826086957","53,6521739130435","42,7826086956522","7,97005264288981","9,03506563712703","8,35478135809083","6,21295344532968","7,44040884592147",51
065383,COL TEC CARLOS J. HUELGOS,73001,IBAGUE,TOLIMA,A,NO OFICIAL,MAÑANA,34,"55,5588235294118","52,2058823529412","53,9705882352941","53,2352941176471","50,6176470588235","9,67718709590378","9,02783376736603","10,6841295333742","7,43887749567916","9,71102062445691",54
065409,INSTITUTO EUTIQUIO LEAL,73168,CHAPARRAL,TOLIMA,A,NO OFICIAL,MAÑANA,6,"49,5","40,6666666666667","42,8333333333333","42,6666666666667","42,1666666666667","6,25299928034539","7,25718035235908","7,73089041874652","4,7187568984497","6,91134333300457",44
065417,I.E. SANTIAGO PEREZ - SEDE PRINCIPAL,73067,ATACO,TOLIMA,A,OFICIAL,MAÑANA,17,"50,8823529411765","48,7647058823529","49,9411764705882","50,7058823529412","43,8823529411765","8,88736710829743","10,7210622827492","7,60321139581241","7,90383376819719","8,63772505452952",50
065433,"CENTRO EDUCATIVO TÉCNICO INTEGRAL ""CETI""",76364,JAMUNDI,VALLE,A,NO OFICIAL,MAÑANA,13,"50,9230769230769","44,6153846153846","50,6153846153846","48,6923076923077","47,8461538461538","7,85770893731689","9,75139700708281","9,81952529010832","11,0859115952382","9,79665039563824",49
065474,I.E.JOSE ACEVEDO Y GOMEZ,81065,ARAUQUITA,ARAUCA,A,OFICIAL,MAÑANA,22,"52,5","49,3636363636364","49,8181818181818","54,0454545454545","44,7727272727273","8,62305878775872","10,1303196703449","6,82178836792791","7,67480275984975","6,33156730902741",51
065482,I.E. INDIGENA SAN JUAN BOSCO - SEDE PRINCIPAL,91001,LETICIA,AMAZONAS,A,OFICIAL,COMPLETA,42,"45,5714285714286","38,1666666666667","44,3809523809524","45,1190476190476","43,4761904761905","7,86515271165795","8,42735576579345","7,59959042847731","6,52650274612967","5,77732360703422",43
065490,INSTITUCION EDUCATIVA INDIGENA MARIA AUXILIADORA,91001,LETICIA,AMAZONAS,A,OFICIAL,COMPLETA,14,"44,3571428571429","40,7857142857143","46,5","48,9285714285714","43,8571428571429","6,65186084845833","6,16664191659225","6,54863461987424","5,90259767735015","7,38873511457858",45
065508,INST TECNICO DIVERSIFICADO MONTERREY,85162,MONTERREY,CASANARE,A,OFICIAL,COMPLETA,40,"51,475","52,4","49,575","53,85","48,275","8,18061341816345","8,79918411136175","9,32019450660906","7,7112970740403","7,11079893812654",52
065516,INST TECNICO INTEGRADO DE TRINIDAD,85430,TRINIDAD,CASANARE,A,OFICIAL,NOCTURNA,15,"47,8","42,9333333333333","41,6","46,4666666666667","42,4","7,291874146708","8,22423827707437","6,99795888609161","6,02218122167265","3,6015869518073",45
065532,I.E.T. AGROINDUSTRIAL DE SAN PABLO,13442,MARIA LA BAJA,BOLIVAR,A,OFICIAL,MAÑANA,41,"48,0975609756098","41,2682926829268","43,8536585365854","46,3170731707317","41,2926829268293","6,89856825018344","7,77825298586997","8,17178369638403","7,427782389079","5,86192759439685",45
065540,INSTITUCION EDUCATIVA DE SANTA ROSA,13650,SAN FERNANDO,BOLIVAR,A,OFICIAL,MAÑANA,51,44,"36,921568627451","39,2941176470588","41,9411764705882","40,2549019607843","7,24430811050993","7,27143214849703","6,26512288034978","6,84809977937203","4,96726539357382",41
065565,LAS LAJAS,18610,SAN JOSE DEL FRAGUA,CAQUETA,A,OFICIAL,MAÑANA,24,"46,5416666666667",47,"44,875","50,9583333333333","40,0416666666667","7,00918134937353","9,26892892832073","7,99626271399986","6,98743696660792","7,16561333681588",47
065573,CAMPO ELIAS MARULANDA,18756,SOLANO,CAQUETA,A,OFICIAL,MAÑANA,30,"50,4666666666667","43,8333333333333","46,5666666666667",48,"43,3333333333333","7,78917610327409","8,73788159181868","8,44733515757294","7,31554792064889","7,49405894961001",47
065581,IE GERMAN GIOMEZ PELAEZ,23580,PUERTO LIBERTADOR,CORDOBA,A,OFICIAL,MAÑANA,94,"51,4468085106383","47,1382978723404","48,5744680851064","48,6702127659574","43,5851063829787","6,76743788381723","7,89936851134696","8,47068234509143","6,28770484456041","6,7080589863913",49
065599,I E DEPTAL FRANCISCO DE PAULA SANTANDER,68001,BUCARAMANGA,SANTANDER,A,OFICIAL,MAÑANA,62,"54,4354838709677","53,2096774193548","49,2096774193548","51,9677419354839","48,4677419354839","8,45163863778321","9,82992603206531","9,62942399376063","8,88352267658645","8,75667004216745",52
